time,iqs,ids,torque,rpm,vqs,vds
0.046000004,13.640534,-18.336624,-6.7353888,-219.50764,179.62924,0.0
0.047000002,13.537672,-17.901358,-2.8138585,-213.82278,179.62924,0.0
0.048,13.658319,-17.38171,0.078409806,-220.24393,179.62924,0.0
0.049000002,13.946085,-16.998283,1.5851461,-225.87634,179.62924,0.0
0.05,14.389589,-16.73453,1.3907638,-228.75218,179.62924,0.0
0.051000003,14.916852,-16.674772,-0.2598244,-218.52614,179.62924,0.0
0.052,15.390133,-16.845594,-3.3873088,-211.4554,179.62924,0.0
0.053000003,15.804573,-17.142359,-7.1426916,-231.0939,179.62924,0.0
0.054,16.019232,-17.62999,-11.184341,-229.63942,179.62924,0.0
0.055000003,16.063604,-18.165915,-14.683279,-237.94194,179.62924,0.0
0.056,15.927581,-18.666578,-17.162895,-248.54465,179.62924,0.0
0.057000004,15.581138,-19.11087,-18.254265,-259.23776,179.62924,0.0
0.058000002,15.154221,-19.371264,-17.698446,-269.08972,179.62924,0.0
0.059000004,14.569076,-19.425964,-15.689363,-264.32767,179.62924,0.0
0.060000002,14.0281,-19.293652,-12.450064,-290.69485,179.62924,0.0
0.061000004,13.557751,-18.940605,-8.604154,-281.28497,179.62924,0.0
0.062000003,13.331064,-18.427418,-4.756013,-280.9417,179.62924,0.0
0.063,13.330109,-17.821144,-1.6234366,-293.63327,179.62924,0.0
0.064,13.528723,-17.285528,0.34622476,-275.61914,179.62924,0.0
0.065000005,14.016619,-16.875757,0.8731433,-291.33148,179.62924,0.0
0.066,14.556604,-16.68084,-0.2169005,-292.98883,179.62924,0.0
0.067,15.167104,-16.719456,-2.6565518,-280.38773,179.62924,0.0
0.068,15.705702,-17.034412,-6.009875,-284.99512,179.62924,0.0
0.069000006,16.079937,-17.502548,-9.629912,-292.79953,179.62924,0.0
0.07,16.233229,-18.081575,-13.07499,-295.68442,179.62924,0.0
0.071,16.11805,-18.666481,-15.67688,-307.27872,179.62924,0.0
0.072000004,15.8284,-19.254124,-16.94945,-328.1927,179.62924,0.0
0.07300001,15.327279,-19.608946,-16.776155,-316.56854,179.62924,0.0
0.074,14.7409525,-19.74644,-15.223783,-319.11646,179.62924,0.0
0.075,14.080084,-19.655933,-12.419611,-334.70804,179.62924,0.0
0.076000005,13.595375,-19.299957,-9.003712,-351.40613,179.62924,0.0
0.07700001,13.267899,-18.76052,-5.4662595,-338.84323,179.62924,0.0
0.078,13.182086,-18.138899,-2.5035887,-358.78036,179.62924,0.0
0.079,13.39699,-17.541946,-0.59240055,-350.2225,179.62924,0.0
0.080000006,13.816784,-17.048853,0.03665676,-340.9831,179.62924,0.0
0.081,14.416161,-16.75629,-0.88832533,-358.9152,179.62924,0.0
0.082,15.033036,-16.797953,-2.9271917,-360.72644,179.62924,0.0
0.083000004,15.63712,-17.049217,-5.9222436,-349.13348,179.62924,0.0
0.08400001,16.0637,-17.535126,-9.192971,-359.73605,179.62924,0.0
0.085,16.261366,-18.174807,-12.343237,-365.9834,179.62924,0.0
0.086,16.236422,-18.840078,-14.5561495,-366.91782,179.62924,0.0
0.087000005,15.909992,-19.427765,-15.697793,-355.64502,179.62924,0.0
0.08800001,15.36932,-19.814869,-15.575476,-384.1215,179.62924,0.0
0.089,14.728013,-19.994902,-14.0289545,-385.21362,179.62924,0.0
0.09,14.075341,-19.850603,-11.456213,-398.00967,179.62924,0.0
0.091000006,13.516961,-19.477818,-8.321916,-417.22238,179.62924,0.0
0.09200001,13.174939,-18.911964,-5.341856,-407.1724,179.62924,0.0
0.093,13.132053,-18.249773,-2.7349243,-411.08417,179.62924,0.0
0.094000004,13.352804,-17.639574,-1.1994419,-408.96964,179.62924,0.0
0.095000006,13.796921,-17.132704,-0.9088466,-403.57858,179.62924,0.0
0.096,14.410172,-16.923471,-1.9097219,-405.66278,179.62924,0.0
0.097,15.103622,-16.938612,-3.923619,-420.28867,179.62924,0.0
0.098000005,15.688645,-17.246582,-6.643636,-425.0967,179.62924,0.0
0.09900001,16.100183,-17.791113,-9.491325,-413.3772,179.62924,0.0
0.1,16.251616,-18.416803,-12.079031,-438.6015,179.62924,0.0
0.101,16.141218,-19.075172,-13.851794,-437.77036,179.62924,0.0
0.102000006,15.756439,-19.650545,-14.503914,-437.6216,179.62924,0.0
0.10300001,15.193105,-19.983006,-13.912418,-445.74332,179.62924,0.0
0.104,14.536908,-20.062561,-12.295932,-468.83948,179.62924,0.0
0.105000004,13.936874,-19.87421,-9.828357,-462.92072,179.62924,0.0
0.106000006,13.419893,-19.441755,-7.090577,-465.26688,179.62924,0.0
0.10700001,13.178152,-18.841036,-4.5795574,-466.80826,179.62924,0.0
0.108,13.229762,-18.187935,-2.7321587,-477.54153,179.62924,0.0
0.109000005,13.520714,-17.605547,-1.7286983,-453.43494,179.62924,0.0
0.11000001,14.038457,-17.219563,-1.9819825,-476.79608,179.62924,0.0
0.11100001,14.633403,-17.090738,-3.2999651,-458.22464,179.62924,0.0
0.112,15.301914,-17.228645,-5.3059206,-480.0216,179.62924,0.0
0.113000005,15.810217,-17.625454,-7.77783,-471.9716,179.62924,0.0
0.11400001,16.088093,-18.20342,-10.223488,-480.70853,179.62924,0.0
0.115,16.145432,-18.824144,-12.086832,-470.3367,179.62924,0.0
0.116000004,15.909838,-19.4309,-13.117993,-489.62915,179.62924,0.0
0.117000006,15.423589,-19.882542,-13.076436,-504.6934,179.62924,0.0
0.11800001,14.824742,-20.102057,-11.9840765,-491.13443,179.62924,0.0
0.119,14.189351,-20.0188,-10.242347,-514.33777,179.62924,0.0
0.120000005,13.679444,-19.717194,-7.9851947,-518.631,179.62924,0.0
0.12100001,13.311963,-19.200151,-5.7081103,-526.2314,179.62924,0.0
0.12200001,13.249222,-18.588676,-3.7898095,-541.8033,179.62924,0.0
0.123,13.443311,-18.005547,-2.8132653,-527.3187,179.62924,0.0
0.124000005,13.879611,-17.573303,-2.5771039,-538.48346,179.62924,0.0
0.125,14.39627,-17.338486,-3.3992767,-531.9951,179.62924,0.0
0.126,15.01323,-17.374842,-4.935055,-541.71045,179.62924,0.0
0.127,15.520871,-17.671946,-6.9385734,-524.5606,179.62924,0.0
0.128,15.862974,-18.159334,-9.01076,-532.07465,179.62924,0.0
0.12900001,16.01224,-18.734203,-10.685499,-541.5846,179.62924,0.0
0.13000001,15.8439455,-19.306948,-11.734349,-536.9621,179.62924,0.0
0.13100001,15.482711,-19.786947,-11.990841,-555.5042,179.62924,0.0
0.132,14.966485,-20.031736,-11.259457,-559.427,179.62924,0.0
0.133,14.382089,-20.066694,-9.902761,-566.9745,179.62924,0.0
0.134,13.87566,-19.820112,-8.00629,-559.3688,179.62924,0.0
0.135,13.487912,-19.388311,-6.148013,-576.7635,179.62924,0.0
0.136,13.394456,-18.811483,-4.543686,-572.7206,179.62924,0.0
0.13700001,13.487019,-18.317755,-3.5448747,-582.0952,179.62924,0.0
0.13800001,13.823853,-17.885893,-3.3319721,-582.6611,179.62924,0.0
0.13900001,14.316276,-17.620106,-3.9448025,-591.9573,179.62924,0.0
0.14,14.871087,-17.668003,-5.0782137,-584.6129,179.62924,0.0
0.141,15.333101,-17.849215,-6.7215266,-570.8982,179.62924,0.0
0.142,15.676382,-18.268217,-8.359944,-590.2229,179.62924,0.0
0.143,15.768883,-18.82172,-9.828496,-602.2262,179.62924,0.0
0.14400001,15.689107,-19.324135,-10.684008,-596.74725,179.62924,0.0
0.14500001,15.370325,-19.728634,-10.849822,-605.294,179.62924,0.0
0.14600001,14.9256735,-19.976835,-10.3437195,-606.4956,179.62924,0.0
0.147,14.421569,-19.976742,-9.200169,-608.053,179.62924,0.0
0.148,13.958332,-19.77229,-7.7200456,-621.3964,179.62924,0.0
0.149,13.655476,-19.410185,-6.1966496,-623.79193,179.62924,0.0
0.15,13.513887,-18.929003,-4.9015384,-626.6063,179.62924,0.0
0.15100001,13.650925,-18.478199,-4.1036525,-625.2371,179.62924,0.0
0.15200001,13.935466,-18.098547,-4.0451627,-637.46216,179.62924,0.0
0.15300001,14.366531,-17.916363,-4.5308547,-630.73724,179.62924,0.0
0.15400001,14.816426,-17.939503,-5.5517116,-637.95685,179.62924,0.0
0.155,15.25302,-18.131315,-6.831394,-630.4195,179.62924,0.0
0.156,15.5096245,-18.500677,-8.156928,-644.8744,179.62924,0.0
0.157,15.600615,-18.963568,-9.19518,-654.88574,179.62924,0.0
0.158,15.48661,-19.388462,-9.811892,-655.02893,179.62924,0.0
0.15900001,15.170155,-19.712519,-9.835838,-643.4235,179.62924,0.0
0.16000001,14.795921,-19.909868,-9.325546,-664.9118,179.62924,0.0
0.16100001,14.3488655,-19.915115,-8.359079,-668.13745,179.62924,0.0
0.162,13.996757,-19.662579,-7.1751633,-671.0268,179.62924,0.0
0.163,13.762481,-19.352425,-6.0412884,-678.4817,179.62924,0.0
0.164,13.715537,-18.985424,-5.0507507,-673.6744,179.62924,0.0
0.165,13.82576,-18.593824,-4.6326566,-679.7039,179.62924,0.0
0.16600001,14.114617,-18.32501,-4.6841683,-685.9643,179.62924,0.0
0.16700001,14.468541,-18.199274,-5.2050896,-678.6786,179.62924,0.0
0.16800001,14.837817,-18.265491,-6.045645,-680.1534,179.62924,0.0
0.16900001,15.170187,-18.45261,-7.077343,-700.0402,179.62924,0.0
0.17,15.36089,-18.81104,-8.084496,-696.6597,179.62924,0.0
0.171,15.362043,-19.131308,-8.75935,-679.64575,179.62924,0.0
0.172,15.239691,-19.506136,-9.070349,-704.05475,179.62924,0.0
0.17300001,14.951828,-19.737759,-8.93693,-702.3604,179.62924,0.0
0.17400001,14.638631,-19.826773,-8.399579,-716.48676,179.62924,0.0
0.17500001,14.288313,-19.73629,-7.5773144,-719.7896,179.62924,0.0
0.17600001,14.042723,-19.55286,-6.656273,-715.5577,179.62924,0.0
0.177,13.886353,-19.219988,-5.8572516,-728.25354,179.62924,0.0
0.178,13.896167,-18.951784,-5.274805,-717.4666,179.62924,0.0
0.179,14.039481,-18.65028,-5.062178,-729.27985,179.62924,0.0
0.18,14.29443,-18.498112,-5.2082186,-723.3034,179.62924,0.0
0.18100001,14.636783,-18.480875,-5.7808046,-729.9946,179.62924,0.0
0.18200001,14.879414,-18.54569,-6.5249524,-727.94507,179.62924,0.0
0.18300001,15.078125,-18.796612,-7.22555,-743.3274,179.62924,0.0
0.18400002,15.178512,-19.07274,-7.9659476,-736.48047,179.62924,0.0
0.185,15.173709,-19.37694,-8.319369,-754.0922,179.62924,0.0
0.186,14.952186,-19.606506,-8.414058,-753.7237,179.62924,0.0
0.187,14.723836,-19.737604,-8.140826,-742.10583,179.62924,0.0
0.18800001,14.441807,-19.704273,-7.55847,-743.88544,179.62924,0.0
0.18900001,14.206698,-19.650074,-6.896161,-756.7202,179.62924,0.0
0.19000001,14.047552,-19.412401,-6.2981315,-777.4773,179.62924,0.0
0.19100001,13.997347,-19.190908,-5.8538637,-780.4878,179.62924,0.0
0.192,14.089027,-18.933977,-5.547776,-774.9651,179.62924,0.0
0.193,14.267113,-18.784712,-5.508672,-777.1918,179.62924,0.0
0.194,14.477953,-18.708895,-5.8405204,-779.7154,179.62924,0.0
0.19500001,14.7139845,-18.748224,-6.348297,-785.60754,179.62924,0.0
0.19600001,14.909367,-18.899014,-6.856635,-783.2631,179.62924,0.0
0.19700001,14.997484,-19.093884,-7.3979816,-798.66705,179.62924,0.0
0.19800001,15.012714,-19.311054,-7.7228246,-798.23236,179.62924,0.0
0.19900002,14.905244,-19.515331,-7.817682,-795.4743,179.62924,0.0
0.2,14.713759,-19.668535,-7.7135005,-792.65344,179.62924,0.0
0.201,14.522918,-19.686218,-7.3352175,-793.9317,179.62924,0.0
0.202,14.338217,-19.611115,-6.9222455,-808.7707,179.62924,0.0
0.20300001,14.196462,-19.507013,-6.4071302,-810.7359,179.62924,0.0
0.20400001,14.143473,-19.322075,-6.098262,-809.1259,179.62924,0.0
0.20500001,14.156373,-19.130888,-5.7795987,-818.9726,179.62924,0.0
0.20600002,14.277907,-18.988316,-5.810267,-817.52484,179.62924,0.0
0.20700002,14.442965,-18.926092,-5.950579,-826.0887,179.62924,0.0
0.208,14.609386,-18.935274,-6.304128,-814.2605,179.62924,0.0
0.209,14.75978,-19.033016,-6.6951165,-826.5938,179.62924,0.0
0.21000001,14.871116,-19.17366,-7.0856843,-830.57477,179.62924,0.0
0.21100001,14.872871,-19.319117,-7.293831,-839.48224,179.62924,0.0
0.21200001,14.799094,-19.49513,-7.4034,-817.55646,179.62924,0.0
0.21300001,14.675932,-19.606419,-7.3671803,-856.1393,179.62924,0.0
0.21400002,14.516323,-19.648115,-7.1077046,-853.5002,179.62924,0.0
0.215,14.409724,-19.615162,-6.7816954,-851.42584,179.62924,0.0
0.216,14.2585,-19.528044,-6.463297,-852.92633,179.62924,0.0
0.21700001,14.233566,-19.399399,-6.161282,-855.0507,179.62924,0.0
0.21800001,14.242916,-19.260149,-6.0811825,-862.53186,179.62924,0.0
0.21900001,14.326167,-19.139,-6.0162396,-855.2036,179.62924,0.0
0.22000001,14.453004,-19.09949,-6.1073866,-870.6248,179.62924,0.0
0.22100002,14.56662,-19.102495,-6.320423,-880.5565,179.62924,0.0
0.22200002,14.666646,-19.193346,-6.5573764,-870.6591,179.62924,0.0
0.223,14.73799,-19.293005,-6.84322,-873.74994,179.62924,0.0
0.224,14.739019,-19.41728,-6.9945116,-885.3156,179.62924,0.0
0.22500001,14.685014,-19.5052,-7.086903,-880.05396,179.62924,0.0
0.22600001,14.608543,-19.59875,-7.0311613,-874.2396,179.62924,0.0
0.22700001,14.503364,-19.615627,-6.8560624,-889.10077,179.62924,0.0
0.22800002,14.398729,-19.57244,-6.660991,-892.46277,179.62924,0.0
0.22900002,14.315781,-19.530079,-6.448474,-900.77216,179.62924,0.0
0.23,14.297785,-19.443998,-6.2651896,-892.68945,179.62924,0.0
0.231,14.3101425,-19.349262,-6.1141267,-910.37885,179.62924,0.0
0.23200001,14.370904,-19.281584,-6.127369,-899.6597,179.62924,0.0
0.23300001,14.436939,-19.257595,-6.1421556,-912.03186,179.62924,0.0
0.23400001,14.524965,-19.248228,-6.32089,-897.3864,179.62924,0.0
0.23500001,14.589174,-19.299957,-6.497841,-913.85376,179.62924,0.0
0.23600002,14.639361,-19.392683,-6.6946864,-923.77045,179.62924,0.0
0.23700002,14.659302,-19.470852,-6.7599626,-921.3789,179.62924,0.0
0.238,14.633274,-19.537655,-6.845407,-931.3596,179.62924,0.0
