time,iqs,ids,torque,rpm,vqs,vds
0.32500002,13.232747,-22.516056,-5.6011186,-1149.063,179.62924,0.0
0.326,13.212516,-22.51762,-5.602079,-1155.1279,179.62924,0.0
0.32700002,13.211409,-22.515089,-5.6064954,-1149.7657,179.62924,0.0
0.328,13.226745,-22.540358,-5.606955,-1157.1469,179.62924,0.0
0.32900003,13.218692,-22.536947,-5.5575566,-1159.9111,179.62924,0.0
0.33,13.206782,-22.54408,-5.5771365,-1163.5804,179.62924,0.0
0.33100003,13.232668,-22.538654,-5.550957,-1159.7855,179.62924,0.0
0.33200002,13.231216,-22.535072,-5.5949483,-1173.9291,179.62924,0.0
0.333,13.211972,-22.548517,-5.5836487,-1177.5382,179.62924,0.0
0.33400002,13.2165165,-22.532427,-5.5755568,-1178.2037,179.62924,0.0
0.335,13.21173,-22.550346,-5.540256,-1172.4279,179.62924,0.0
0.33600003,13.215451,-22.537298,-5.612319,-1176.5082,179.62924,0.0
0.337,13.205794,-22.568172,-5.5432405,-1178.1364,179.62924,0.0
0.33800003,13.197501,-22.577715,-5.55258,-1185.3896,179.62924,0.0
0.33900002,13.208224,-22.565517,-5.554617,-1193.425,179.62924,0.0
0.34,13.209892,-22.56205,-5.5355334,-1183.0334,179.62924,0.0
0.34100002,13.190834,-22.558052,-5.5259137,-1195.6644,179.62924,0.0
0.342,13.204165,-22.586025,-5.5656505,-1196.5138,179.62924,0.0
0.34300002,13.193625,-22.560938,-5.5172906,-1203.1881,179.62924,0.0
0.344,13.194849,-22.568453,-5.502064,-1202.1643,179.62924,0.0
0.34500003,13.187362,-22.57366,-5.517218,-1210.1302,179.62924,0.0
0.34600002,13.21384,-22.584183,-5.5217648,-1207.549,179.62924,0.0
0.347,13.176983,-22.577658,-5.509661,-1217.1409,179.62924,0.0
0.34800002,13.184149,-22.585176,-5.5370507,-1218.4266,179.62924,0.0
0.349,13.172241,-22.587488,-5.494634,-1214.7206,179.62924,0.0
0.35000002,13.181633,-22.597853,-5.511139,-1221.7998,179.62924,0.0
0.351,13.185072,-22.589443,-5.499357,-1217.2844,179.62924,0.0
0.35200003,13.200506,-22.59311,-5.4736896,-1224.4679,179.62924,0.0
0.35300002,13.184436,-22.610416,-5.4991074,-1228.2444,179.62924,0.0
0.354,13.174994,-22.597673,-5.4824996,-1230.1451,179.62924,0.0
0.35500002,13.159477,-22.601042,-5.470572,-1234.6226,179.62924,0.0
0.356,13.168173,-22.628853,-5.4794836,-1235.4596,179.62924,0.0
0.35700002,13.189097,-22.606035,-5.4310536,-1243.042,179.62924,0.0
0.358,13.1739235,-22.609627,-5.494436,-1239.3657,179.62924,0.0
0.35900003,13.17865,-22.617506,-5.432799,-1253.5571,179.62924,0.0
0.36,13.1586275,-22.637293,-5.437288,-1247.8651,179.62924,0.0
0.36100003,13.161269,-22.620739,-5.4521627,-1250.5908,179.62924,0.0
0.36200002,13.174095,-22.638283,-5.4337864,-1256.6965,179.62924,0.0
0.363,13.157674,-22.636518,-5.4419494,-1250.2471,179.62924,0.0
0.36400002,13.158786,-22.639812,-5.4648695,-1262.2441,179.62924,0.0
0.365,13.149343,-22.647999,-5.4358983,-1265.8788,179.62924,0.0
0.36600003,13.14537,-22.648521,-5.429,-1264.2148,179.62924,0.0
0.367,13.150409,-22.666115,-5.437893,-1264.4856,179.62924,0.0
0.36800003,13.13997,-22.640299,-5.3988957,-1267.7039,179.62924,0.0
0.36900002,13.151163,-22.655708,-5.4352922,-1274.7043,179.62924,0.0
0.37,13.168645,-22.658728,-5.4133782,-1275.8983,179.62924,0.0
0.37100002,13.141297,-22.649967,-5.4022737,-1275.7983,179.62924,0.0
0.372,13.14971,-22.679443,-5.3948326,-1286.5989,179.62924,0.0
0.37300003,13.150161,-22.656216,-5.4000173,-1276.1218,179.62924,0.0
0.374,13.144928,-22.653292,-5.39378,-1283.5613,179.62924,0.0
0.37500003,13.134611,-22.652998,-5.3926187,-1282.6652,179.62924,0.0
0.37600002,13.13429,-22.681803,-5.415212,-1302.0471,179.62924,0.0
0.377,13.137597,-22.672504,-5.390828,-1296.5087,179.62924,0.0
0.37800002,13.142685,-22.675709,-5.4019914,-1292.7656,179.62924,0.0
0.379,13.135885,-22.689844,-5.379193,-1297.6265,179.62924,0.0
0.38000003,13.115737,-22.696936,-5.3744373,-1312.6179,179.62924,0.0
0.381,13.117383,-22.69513,-5.3786526,-1305.226,179.62924,0.0
0.38200003,13.126118,-22.697323,-5.387706,-1315.342,179.62924,0.0
0.38300002,13.126026,-22.693296,-5.3911023,-1312.4745,179.62924,0.0
0.384,13.129308,-22.674929,-5.3551135,-1317.1884,179.62924,0.0
0.38500002,13.110891,-22.70338,-5.367629,-1308.7299,179.62924,0.0
0.386,13.123768,-22.709637,-5.336892,-1321.442,179.62924,0.0
0.38700002,13.125673,-22.703434,-5.33334,-1327.9727,179.62924,0.0
0.388,13.132933,-22.71049,-5.4011083,-1330.4272,179.62924,0.0
0.38900003,13.120393,-22.720558,-5.3519926,-1336.3672,179.62924,0.0
0.39000002,13.127759,-22.729136,-5.345711,-1330.0454,179.62924,0.0
0.39100003,13.120184,-22.705463,-5.3457417,-1328.4142,179.62924,0.0
0.39200002,13.118588,-22.712288,-5.3497086,-1337.7653,179.62924,0.0
0.393,13.119793,-22.712982,-5.315849,-1335.5042,179.62924,0.0
0.39400002,13.109833,-22.722277,-5.317181,-1339.2417,179.62924,0.0
0.395,13.118181,-22.715101,-5.3165874,-1346.2078,179.62924,0.0
0.39600003,13.114885,-22.737917,-5.336264,-1348.979,179.62924,0.0
0.397,13.095569,-22.740585,-5.2769938,-1348.0488,179.62924,0.0
0.39800003,13.121681,-22.750994,-5.317926,-1343.7552,179.62924,0.0
0.39900002,13.115482,-22.756393,-5.3034945,-1352.4945,179.62924,0.0
0.4,13.124383,-22.736597,-5.2960587,-1362.3809,179.62924,0.0
0.40100002,13.107347,-22.75994,-5.29771,-1355.3076,179.62924,0.0
0.402,13.10441,-22.745274,-5.300879,-1356.3254,179.62924,0.0
0.40300003,13.088448,-22.754326,-5.260288,-1366.6384,179.62924,0.0
0.404,13.097168,-22.749414,-5.260658,-1365.401,179.62924,0.0
0.40500003,13.10128,-22.752222,-5.290697,-1366.2244,179.62924,0.0
0.40600002,13.113197,-22.745018,-5.2570395,-1370.9504,179.62924,0.0
0.407,13.095746,-22.758936,-5.307489,-1377.0819,179.62924,0.0
0.40800002,13.087858,-22.76509,-5.279584,-1373.2439,179.62924,0.0
0.409,13.087342,-22.76054,-5.230807,-1378.975,179.62924,0.0
0.41000003,13.086555,-22.760439,-5.2237372,-1379.3196,179.62924,0.0
0.411,13.07249,-22.770048,-5.255708,-1388.8588,179.62924,0.0
0.41200003,13.09334,-22.774456,-5.2511024,-1387.9928,179.62924,0.0
0.41300002,13.074264,-22.78082,-5.2680874,-1400.7441,179.62924,0.0
0.41400003,13.110532,-22.785334,-5.2371206,-1397.7544,179.62924,0.0
0.41500002,13.089257,-22.781778,-5.2106643,-1398.5956,179.62924,0.0
0.416,13.087318,-22.782887,-5.2181277,-1398.6129,179.62924,0.0
0.41700003,13.091009,-22.780365,-5.2594,-1395.4368,179.62924,0.0
0.418,13.079233,-22.792158,-5.2392654,-1410.9156,179.62924,0.0
0.41900003,13.092331,-22.795053,-5.2035246,-1412.3688,179.62924,0.0
0.42000002,13.063166,-22.79489,-5.164886,-1413.3514,179.62924,0.0
0.42100003,13.074804,-22.795862,-5.2538686,-1411.6196,179.62924,0.0
0.42200002,13.081662,-22.838932,-5.198886,-1412.0776,179.62924,0.0
0.423,13.064964,-22.808083,-5.228416,-1419.9022,179.62924,0.0
0.42400002,13.069532,-22.807785,-5.1835904,-1425.0851,179.62924,0.0
0.425,13.075128,-22.811405,-5.2297926,-1425.0194,179.62924,0.0
0.42600003,13.053772,-22.810104,-5.152351,-1426.233,179.62924,0.0
0.42700002,13.059853,-22.82486,-5.214204,-1420.0593,179.62924,0.0
0.42800003,13.075905,-22.814863,-5.186866,-1433.3833,179.62924,0.0
0.42900002,13.050036,-22.82813,-5.155939,-1430.7609,179.62924,0.0
0.43,13.072534,-22.825172,-5.149544,-1441.2936,179.62924,0.0
0.43100002,13.058616,-22.847809,-5.211418,-1443.1907,179.62924,0.0
0.432,13.061884,-22.838446,-5.179172,-1445.6123,179.62924,0.0
0.43300003,13.063567,-22.813963,-5.1651225,-1446.9941,179.62924,0.0
0.43400002,13.056526,-22.821308,-5.2240834,-1454.3785,179.62924,0.0
0.43500003,13.067444,-22.84775,-5.163195,-1448.835,179.62924,0.0
0.43600002,13.041964,-22.831734,-5.1429634,-1437.9744,179.62924,0.0
0.437,13.0566025,-22.849438,-5.145492,-1460.8292,179.62924,0.0
0.43800002,13.043794,-22.845861,-5.130839,-1464.3834,179.62924,0.0
0.439,13.050681,-22.828325,-5.127936,-1457.0303,179.62924,0.0
0.44000003,13.035876,-22.837921,-5.1122932,-1454.5615,179.62924,0.0
0.441,13.041066,-22.85561,-5.109771,-1467.6562,179.62924,0.0
0.44200003,13.049283,-22.863653,-5.165473,-1463.7218,179.62924,0.0
0.44300002,13.043669,-22.880947,-5.124395,-1476.5935,179.62924,0.0
0.44400004,13.035503,-22.864143,-5.1138787,-1483.778,179.62924,0.0
0.44500002,13.044817,-22.863346,-5.142273,-1474.8212,179.62924,0.0
0.446,13.019724,-22.879248,-5.10411,-1481.2,179.62924,0.0
0.44700003,13.038412,-22.864622,-5.11706,-1483.71,179.62924,0.0
0.448,13.032871,-22.875755,-5.116331,-1487.9548,179.62924,0.0
0.44900003,13.045436,-22.881577,-5.119982,-1480.326,179.62924,0.0
0.45000002,13.037932,-22.883244,-5.1049724,-1488.079,179.62924,0.0
0.45100003,13.033036,-22.875355,-5.108185,-1499.1313,179.62924,0.0
0.45200002,13.038459,-22.887712,-5.1137342,-1498.3129,179.62924,0.0
0.453,13.040292,-22.86543,-5.0790806,-1487.7108,179.62924,0.0
0.45400003,13.01438,-22.864176,-5.101826,-1493.1439,179.62924,0.0
0.455,13.026555,-22.88489,-5.0860496,-1510.0602,179.62924,0.0
0.45600003,13.027374,-22.878202,-5.082605,-1512.5529,179.62924,0.0
0.45700002,13.018205,-22.902744,-5.0992117,-1502.7649,179.62924,0.0
0.45800003,13.026432,-22.90659,-5.084471,-1509.6682,179.62924,0.0
0.45900002,13.018024,-22.883766,-5.0568886,-1519.2612,179.62924,0.0
0.46,13.007329,-22.897797,-5.068879,-1513.3141,179.62924,0.0
0.46100003,13.020958,-22.898035,-5.078136,-1525.8798,179.62924,0.0
0.462,13.018166,-22.886478,-5.0778813,-1521.8191,179.62924,0.0
0.46300003,13.030688,-22.911453,-5.0435743,-1522.6376,179.62924,0.0
